[0, 335]:[0, 361]
[713, 862]:[786, 862]
[713, 862]:[837, 862]
[786, 862]:[837, 862]
[491, 686]:[491, 797]
[497, 911]:[497, 925]
[497, 911]:[497, 971]
[497, 925]:[497, 971]
[499, 942]:[892, 942]
[501, 607]:[501, 664]
[501, 607]:[501, 714]
[501, 664]:[501, 714]
[509, 946]:[852, 946]
[511, 527]:[511, 563]
[511, 527]:[511, 680]
[511, 563]:[511, 680]
[512, 667]:[608, 667]
[516, 751]:[516, 772]
[516, 751]:[516, 882]
[516, 772]:[516, 882]
[516, 882]:[646, 882]
[516, 882]:[882, 959]
[646, 882]:[882, 959]
[522, 741]:[522, 906]
[525, 718]:[525, 746]
[525, 718]:[525, 943]
[525, 746]:[525, 943]
[534, 608]:[534, 982]
[534, 608]:[608, 667]
[534, 982]:[575, 982]
[534, 982]:[909, 982]
[575, 982]:[909, 982]
[539, 618]:[539, 653]
[539, 618]:[539, 678]
[539, 653]:[539, 678]
[543, 670]:[543, 758]
[543, 670]:[543, 908]
[543, 670]:[543, 923]
[543, 758]:[543, 908]
[543, 758]:[543, 923]
[543, 908]:[543, 923]
[550, 629]:[629, 846]
[550, 629]:[629, 884]
[550, 629]:[629, 960]
[629, 846]:[629, 884]
[629, 846]:[629, 960]
[629, 884]:[629, 960]
[551, 810]:[591, 810]
[551, 810]:[810, 864]
[591, 810]:[810, 864]
[564, 631]:[631, 814]
[566, 962]:[821, 962]
[567, 728]:[567, 940]
[584, 992]:[654, 992]
[584, 992]:[802, 992]
[584, 992]:[871, 992]
[654, 992]:[802, 992]
[654, 992]:[871, 992]
[802, 992]:[871, 992]
[592, 731]:[731, 839]
[595, 829]:[595, 979]
[595, 829]:[716, 829]
[600, 820]:[657, 820]
[600, 820]:[800, 820]
[657, 820]:[800, 820]
[603, 648]:[648, 742]
[603, 648]:[648, 951]
[648, 742]:[648, 951]
[604, 915]:[815, 915]
[604, 915]:[915, 951]
[815, 915]:[915, 951]
[618, 811]:[661, 811]
[618, 811]:[806, 811]
[661, 811]:[806, 811]
[622, 762]:[762, 893]
[622, 762]:[762, 919]
[762, 893]:[762, 919]
[626, 856]:[746, 856]
[626, 856]:[856, 866]
[746, 856]:[856, 866]
[631, 814]:[738, 814]
[643, 747]:[643, 980]
[657, 679]:[657, 820]
[658, 991]:[813, 991]
[658, 991]:[860, 991]
[813, 991]:[860, 991]
[661, 737]:[661, 811]
[665, 871]:[741, 871]
[665, 871]:[871, 992]
[741, 871]:[871, 992]
[673, 711]:[711, 826]
[673, 711]:[711, 833]
[711, 826]:[711, 833]
[677, 986]:[838, 986]
[677, 986]:[973, 986]
[838, 986]:[973, 986]
[690, 880]:[753, 880]
[691, 957]:[704, 957]
[691, 957]:[733, 957]
[704, 957]:[733, 957]
[700, 727]:[727, 759]
[702, 875]:[702, 971]
[711, 826]:[790, 826]
[711, 826]:[826, 869]
[790, 826]:[826, 869]
[731, 839]:[839, 859]
[733, 933]:[733, 957]
[752, 983]:[921, 983]
[765, 998]:[773, 998]
[774, 781]:[781, 996]
[791, 858]:[858, 886]
[852, 854]:[852, 926]
[852, 854]:[852, 946]
[852, 926]:[852, 946]
