[65, 117], [8, 65]
[107, 302], [302, 324]
[107, 302], [239, 302]
[107, 302], [302, 326]
[107, 302], [84, 302]
[107, 302], [130, 302]
[107, 302], [191, 302]
[107, 302], [262, 302]
[107, 302], [277, 302]
[107, 302], [125, 302]
[107, 302], [220, 302]
[107, 302], [161, 302]
[107, 302], [108, 302]
[107, 302], [82, 302]
[107, 302], [217, 302]
[107, 302], [176, 302]
[107, 302], [31, 302]
[107, 302], [178, 302]
[107, 302], [206, 302]
[107, 302], [78, 302]
[107, 302], [179, 302]
[107, 302], [266, 302]
[107, 302], [77, 302]
[107, 302], [127, 302]
[107, 302], [49, 302]
[107, 302], [181, 302]
[107, 302], [116, 302]
[107, 302], [209, 302]
[107, 302], [186, 302]
[107, 302], [97, 302]
[107, 302], [58, 302]
[132, 302], [64, 302]
[132, 302], [182, 302]
[132, 302], [163, 302]
[132, 302], [221, 302]
[132, 302], [302, 324]
[132, 302], [239, 302]
[132, 302], [302, 326]
[132, 302], [84, 302]
[132, 302], [130, 302]
[132, 302], [191, 302]
[132, 302], [262, 302]
[132, 302], [277, 302]
[132, 302], [125, 302]
[132, 302], [220, 302]
[132, 302], [161, 302]
[132, 302], [108, 302]
[132, 302], [82, 302]
[132, 302], [217, 302]
[132, 302], [176, 302]
[132, 302], [31, 302]
[132, 302], [178, 302]
[132, 302], [206, 302]
[132, 302], [78, 302]
[132, 302], [179, 302]
[132, 302], [266, 302]
[132, 302], [77, 302]
[132, 302], [127, 302]
[132, 302], [49, 302]
[132, 302], [181, 302]
[132, 302], [116, 302]
[132, 302], [209, 302]
[132, 302], [186, 302]
[132, 302], [97, 302]
[132, 302], [58, 302]
[64, 302], [182, 302]
[64, 302], [163, 302]
[64, 302], [221, 302]
[64, 302], [302, 324]
[64, 302], [239, 302]
[64, 302], [302, 326]
[64, 302], [84, 302]
[64, 302], [130, 302]
[64, 302], [191, 302]
[64, 302], [262, 302]
[64, 302], [277, 302]
[64, 302], [125, 302]
[64, 302], [220, 302]
[64, 302], [161, 302]
[64, 302], [108, 302]
[64, 302], [82, 302]
[64, 302], [217, 302]
[64, 302], [176, 302]
[64, 302], [31, 302]
[64, 302], [178, 302]
[64, 302], [206, 302]
[64, 302], [78, 302]
[64, 302], [179, 302]
[64, 302], [266, 302]
[64, 302], [77, 302]
[64, 302], [127, 302]
[64, 302], [49, 302]
[64, 302], [181, 302]
[64, 302], [116, 302]
[64, 302], [209, 302]
[64, 302], [186, 302]
[64, 302], [97, 302]
[64, 302], [58, 302]
[182, 302], [163, 302]
[182, 302], [221, 302]
[182, 302], [302, 324]
[182, 302], [239, 302]
[182, 302], [302, 326]
[182, 302], [84, 302]
[182, 302], [130, 302]
[182, 302], [191, 302]
[182, 302], [262, 302]
[182, 302], [277, 302]
[182, 302], [125, 302]
[182, 302], [220, 302]
[182, 302], [161, 302]
[182, 302], [108, 302]
[182, 302], [82, 302]
[182, 302], [217, 302]
[182, 302], [176, 302]
[182, 302], [31, 302]
[182, 302], [178, 302]
[182, 302], [206, 302]
[182, 302], [78, 302]
[182, 302], [179, 302]
[182, 302], [266, 302]
[182, 302], [77, 302]
[182, 302], [127, 302]
[182, 302], [49, 302]
[182, 302], [181, 302]
[182, 302], [116, 302]
[182, 302], [209, 302]
[182, 302], [186, 302]
[182, 302], [97, 302]
[182, 302], [58, 302]
[163, 302], [221, 302]
[163, 302], [302, 324]
[163, 302], [239, 302]
[163, 302], [302, 326]
[163, 302], [84, 302]
[163, 302], [130, 302]
[163, 302], [191, 302]
[163, 302], [262, 302]
[163, 302], [277, 302]
[163, 302], [125, 302]
[163, 302], [220, 302]
[163, 302], [161, 302]
[163, 302], [108, 302]
[163, 302], [82, 302]
[163, 302], [217, 302]
[163, 302], [176, 302]
[163, 302], [31, 302]
[163, 302], [178, 302]
[163, 302], [206, 302]
[163, 302], [78, 302]
[163, 302], [179, 302]
[163, 302], [266, 302]
[163, 302], [77, 302]
[163, 302], [127, 302]
[163, 302], [49, 302]
[163, 302], [181, 302]
[163, 302], [116, 302]
[163, 302], [209, 302]
[163, 302], [186, 302]
[163, 302], [97, 302]
[163, 302], [58, 302]
[221, 302], [302, 324]
[221, 302], [239, 302]
[221, 302], [302, 326]
[221, 302], [84, 302]
[221, 302], [130, 302]
[221, 302], [191, 302]
[221, 302], [262, 302]
[221, 302], [277, 302]
[221, 302], [125, 302]
[221, 302], [220, 302]
[221, 302], [161, 302]
[221, 302], [108, 302]
[221, 302], [82, 302]
[221, 302], [217, 302]
[221, 302], [176, 302]
[221, 302], [31, 302]
[221, 302], [178, 302]
[221, 302], [206, 302]
[221, 302], [78, 302]
[221, 302], [179, 302]
[221, 302], [266, 302]
[221, 302], [77, 302]
[221, 302], [127, 302]
[221, 302], [49, 302]
[221, 302], [181, 302]
[221, 302], [116, 302]
[221, 302], [209, 302]
[221, 302], [186, 302]
[221, 302], [97, 302]
[221, 302], [58, 302]
[302, 324], [239, 302]
[302, 324], [302, 326]
[302, 324], [84, 302]
[302, 324], [130, 302]
[302, 324], [191, 302]
[302, 324], [262, 302]
[302, 324], [277, 302]
[302, 324], [125, 302]
[302, 324], [220, 302]
[302, 324], [161, 302]
[302, 324], [108, 302]
[302, 324], [82, 302]
[302, 324], [217, 302]
[302, 324], [176, 302]
[302, 324], [31, 302]
[302, 324], [178, 302]
[302, 324], [206, 302]
[302, 324], [78, 302]
[302, 324], [179, 302]
[302, 324], [266, 302]
[302, 324], [77, 302]
[302, 324], [127, 302]
[302, 324], [49, 302]
[302, 324], [181, 302]
[302, 324], [116, 302]
[302, 324], [209, 302]
[302, 324], [186, 302]
[302, 324], [97, 302]
[302, 324], [58, 302]
[239, 302], [302, 326]
[239, 302], [84, 302]
[239, 302], [130, 302]
[239, 302], [191, 302]
[239, 302], [262, 302]
[239, 302], [277, 302]
[239, 302], [125, 302]
[239, 302], [220, 302]
[239, 302], [161, 302]
[239, 302], [108, 302]
[239, 302], [82, 302]
[239, 302], [217, 302]
[239, 302], [176, 302]
[239, 302], [31, 302]
[239, 302], [178, 302]
[239, 302], [206, 302]
[239, 302], [78, 302]
[239, 302], [179, 302]
[239, 302], [266, 302]
[239, 302], [77, 302]
[239, 302], [127, 302]
[239, 302], [49, 302]
[239, 302], [181, 302]
[239, 302], [116, 302]
[239, 302], [209, 302]
[239, 302], [186, 302]
[239, 302], [97, 302]
[239, 302], [58, 302]
[302, 326], [84, 302]
[302, 326], [130, 302]
[302, 326], [191, 302]
[302, 326], [262, 302]
[302, 326], [277, 302]
[302, 326], [125, 302]
[302, 326], [220, 302]
[302, 326], [161, 302]
[302, 326], [108, 302]
[302, 326], [82, 302]
[302, 326], [217, 302]
[302, 326], [176, 302]
[302, 326], [31, 302]
[302, 326], [178, 302]
[302, 326], [206, 302]
[302, 326], [78, 302]
[302, 326], [179, 302]
[302, 326], [266, 302]
[302, 326], [77, 302]
[302, 326], [127, 302]
[302, 326], [49, 302]
[302, 326], [181, 302]
[302, 326], [116, 302]
[302, 326], [209, 302]
[302, 326], [186, 302]
[302, 326], [97, 302]
[302, 326], [58, 302]
[84, 302], [130, 302]
[84, 302], [191, 302]
[84, 302], [262, 302]
[84, 302], [277, 302]
[84, 302], [125, 302]
[84, 302], [220, 302]
[84, 302], [161, 302]
[84, 302], [108, 302]
[84, 302], [82, 302]
[84, 302], [217, 302]
[84, 302], [176, 302]
[84, 302], [31, 302]
[84, 302], [178, 302]
[84, 302], [206, 302]
[84, 302], [78, 302]
[84, 302], [179, 302]
[84, 302], [266, 302]
[84, 302], [77, 302]
[84, 302], [127, 302]
[84, 302], [49, 302]
[84, 302], [181, 302]
[84, 302], [116, 302]
[84, 302], [209, 302]
[84, 302], [186, 302]
[84, 302], [97, 302]
[84, 302], [58, 302]
[130, 302], [191, 302]
[130, 302], [262, 302]
[130, 302], [277, 302]
[130, 302], [125, 302]
[130, 302], [220, 302]
[130, 302], [161, 302]
[130, 302], [108, 302]
[130, 302], [82, 302]
[130, 302], [217, 302]
[130, 302], [176, 302]
[130, 302], [31, 302]
[130, 302], [178, 302]
[130, 302], [206, 302]
[130, 302], [78, 302]
[130, 302], [179, 302]
[130, 302], [266, 302]
[130, 302], [77, 302]
[130, 302], [127, 302]
[130, 302], [49, 302]
[130, 302], [181, 302]
[130, 302], [116, 302]
[130, 302], [209, 302]
[130, 302], [186, 302]
[130, 302], [97, 302]
[130, 302], [58, 302]
[191, 302], [262, 302]
[191, 302], [277, 302]
[191, 302], [125, 302]
[191, 302], [220, 302]
[191, 302], [161, 302]
[191, 302], [108, 302]
[191, 302], [82, 302]
[191, 302], [217, 302]
[191, 302], [176, 302]
[191, 302], [31, 302]
[191, 302], [178, 302]
[191, 302], [206, 302]
[191, 302], [78, 302]
[191, 302], [179, 302]
[191, 302], [266, 302]
[191, 302], [77, 302]
[191, 302], [127, 302]
[191, 302], [49, 302]
[191, 302], [181, 302]
[191, 302], [116, 302]
[191, 302], [209, 302]
[191, 302], [186, 302]
[191, 302], [97, 302]
[191, 302], [58, 302]
[262, 302], [277, 302]
[262, 302], [125, 302]
[262, 302], [220, 302]
[262, 302], [161, 302]
[262, 302], [108, 302]
[262, 302], [82, 302]
[262, 302], [217, 302]
[262, 302], [176, 302]
[262, 302], [31, 302]
[262, 302], [178, 302]
[262, 302], [206, 302]
[262, 302], [78, 302]
[262, 302], [179, 302]
[262, 302], [266, 302]
[262, 302], [77, 302]
[262, 302], [127, 302]
[262, 302], [49, 302]
[262, 302], [181, 302]
[262, 302], [116, 302]
[262, 302], [209, 302]
[262, 302], [186, 302]
[262, 302], [97, 302]
[262, 302], [58, 302]
[277, 302], [125, 302]
[277, 302], [220, 302]
[277, 302], [161, 302]
[277, 302], [108, 302]
[277, 302], [82, 302]
[277, 302], [217, 302]
[277, 302], [176, 302]
[277, 302], [31, 302]
[277, 302], [178, 302]
[277, 302], [206, 302]
[277, 302], [78, 302]
[277, 302], [179, 302]
[277, 302], [266, 302]
[277, 302], [77, 302]
[277, 302], [127, 302]
[277, 302], [49, 302]
[277, 302], [181, 302]
[277, 302], [116, 302]
[277, 302], [209, 302]
[277, 302], [186, 302]
[277, 302], [97, 302]
[277, 302], [58, 302]
[125, 302], [220, 302]
[125, 302], [161, 302]
[125, 302], [108, 302]
[125, 302], [82, 302]
[125, 302], [217, 302]
[125, 302], [176, 302]
[125, 302], [31, 302]
[125, 302], [178, 302]
[125, 302], [206, 302]
[125, 302], [78, 302]
[125, 302], [179, 302]
[125, 302], [266, 302]
[125, 302], [77, 302]
[125, 302], [127, 302]
[125, 302], [49, 302]
[125, 302], [181, 302]
[125, 302], [116, 302]
[125, 302], [209, 302]
[125, 302], [186, 302]
[125, 302], [97, 302]
[125, 302], [58, 302]
[220, 302], [161, 302]
[220, 302], [108, 302]
[220, 302], [82, 302]
[220, 302], [217, 302]
[220, 302], [176, 302]
[220, 302], [31, 302]
[220, 302], [178, 302]
[220, 302], [206, 302]
[220, 302], [78, 302]
[220, 302], [179, 302]
[220, 302], [266, 302]
[220, 302], [77, 302]
[220, 302], [127, 302]
[220, 302], [49, 302]
[220, 302], [181, 302]
[220, 302], [116, 302]
[220, 302], [209, 302]
[220, 302], [186, 302]
[220, 302], [97, 302]
[220, 302], [58, 302]
[161, 302], [108, 302]
[161, 302], [82, 302]
[161, 302], [217, 302]
[161, 302], [176, 302]
[161, 302], [31, 302]
[161, 302], [178, 302]
[161, 302], [206, 302]
[161, 302], [78, 302]
[161, 302], [179, 302]
[161, 302], [266, 302]
[161, 302], [77, 302]
[161, 302], [127, 302]
[161, 302], [49, 302]
[161, 302], [181, 302]
[161, 302], [116, 302]
[161, 302], [209, 302]
[161, 302], [186, 302]
[161, 302], [97, 302]
[161, 302], [58, 302]
[108, 302], [82, 302]
[108, 302], [217, 302]
[108, 302], [176, 302]
[108, 302], [31, 302]
[108, 302], [178, 302]
[108, 302], [206, 302]
[108, 302], [78, 302]
[108, 302], [179, 302]
[108, 302], [266, 302]
[108, 302], [77, 302]
[108, 302], [127, 302]
[108, 302], [49, 302]
[108, 302], [181, 302]
[108, 302], [116, 302]
[108, 302], [209, 302]
[108, 302], [186, 302]
[108, 302], [97, 302]
[108, 302], [58, 302]
[82, 302], [217, 302]
[82, 302], [176, 302]
[82, 302], [31, 302]
[82, 302], [178, 302]
[82, 302], [206, 302]
[82, 302], [78, 302]
[82, 302], [179, 302]
[82, 302], [266, 302]
[82, 302], [77, 302]
[82, 302], [127, 302]
[82, 302], [49, 302]
[82, 302], [181, 302]
[82, 302], [116, 302]
[82, 302], [209, 302]
[82, 302], [186, 302]
[82, 302], [97, 302]
[82, 302], [58, 302]
[217, 302], [176, 302]
[217, 302], [31, 302]
[217, 302], [178, 302]
[217, 302], [206, 302]
[217, 302], [78, 302]
[217, 302], [179, 302]
[217, 302], [266, 302]
[217, 302], [77, 302]
[217, 302], [127, 302]
[217, 302], [49, 302]
[217, 302], [181, 302]
[217, 302], [116, 302]
[217, 302], [209, 302]
[217, 302], [186, 302]
[217, 302], [97, 302]
[217, 302], [58, 302]
[176, 302], [31, 302]
[176, 302], [178, 302]
[176, 302], [206, 302]
[176, 302], [78, 302]
[176, 302], [179, 302]
[176, 302], [266, 302]
[176, 302], [77, 302]
[176, 302], [127, 302]
[176, 302], [49, 302]
[176, 302], [181, 302]
[176, 302], [116, 302]
[176, 302], [209, 302]
[176, 302], [186, 302]
[176, 302], [97, 302]
[176, 302], [58, 302]
[31, 302], [178, 302]
[31, 302], [206, 302]
[31, 302], [78, 302]
[31, 302], [179, 302]
[31, 302], [266, 302]
[31, 302], [77, 302]
[31, 302], [127, 302]
[31, 302], [49, 302]
[31, 302], [181, 302]
[31, 302], [116, 302]
[31, 302], [209, 302]
[31, 302], [186, 302]
[31, 302], [97, 302]
[31, 302], [58, 302]
[178, 302], [206, 302]
[178, 302], [78, 302]
[178, 302], [179, 302]
[178, 302], [266, 302]
[178, 302], [77, 302]
[178, 302], [127, 302]
[178, 302], [49, 302]
[178, 302], [181, 302]
[178, 302], [116, 302]
[178, 302], [209, 302]
[178, 302], [186, 302]
[178, 302], [97, 302]
[178, 302], [58, 302]
[206, 302], [78, 302]
[206, 302], [179, 302]
[206, 302], [266, 302]
[206, 302], [77, 302]
[206, 302], [127, 302]
[206, 302], [49, 302]
[206, 302], [181, 302]
[206, 302], [116, 302]
[206, 302], [209, 302]
[206, 302], [186, 302]
[206, 302], [97, 302]
[206, 302], [58, 302]
[78, 302], [179, 302]
[78, 302], [266, 302]
[78, 302], [77, 302]
[78, 302], [127, 302]
[78, 302], [49, 302]
[78, 302], [181, 302]
[78, 302], [116, 302]
[78, 302], [209, 302]
[78, 302], [186, 302]
[78, 302], [97, 302]
[78, 302], [58, 302]
[179, 302], [266, 302]
[179, 302], [77, 302]
[179, 302], [127, 302]
[179, 302], [49, 302]
[179, 302], [181, 302]
[179, 302], [116, 302]
[179, 302], [209, 302]
[179, 302], [186, 302]
[179, 302], [97, 302]
[179, 302], [58, 302]
[266, 302], [77, 302]
[266, 302], [127, 302]
[266, 302], [49, 302]
[266, 302], [181, 302]
[266, 302], [116, 302]
[266, 302], [209, 302]
[266, 302], [186, 302]
[266, 302], [97, 302]
[266, 302], [58, 302]
[77, 302], [127, 302]
[77, 302], [49, 302]
[77, 302], [181, 302]
[77, 302], [116, 302]
[77, 302], [209, 302]
[77, 302], [186, 302]
[77, 302], [97, 302]
[77, 302], [58, 302]
[127, 302], [49, 302]
[127, 302], [181, 302]
[127, 302], [116, 302]
[127, 302], [209, 302]
[127, 302], [186, 302]
[127, 302], [97, 302]
[127, 302], [58, 302]
[49, 302], [181, 302]
[49, 302], [116, 302]
[49, 302], [209, 302]
[49, 302], [186, 302]
[49, 302], [97, 302]
[49, 302], [58, 302]
[181, 302], [116, 302]
[181, 302], [209, 302]
[181, 302], [186, 302]
[181, 302], [97, 302]
[181, 302], [58, 302]
[116, 302], [209, 302]
[116, 302], [186, 302]
[116, 302], [97, 302]
[116, 302], [58, 302]
[209, 302], [186, 302]
[209, 302], [97, 302]
[209, 302], [58, 302]
[186, 302], [97, 302]
[186, 302], [58, 302]
[97, 302], [58, 302]
[250, 311], [250, 256]
[250, 311], [250, 282]
[250, 311], [212, 250]
[250, 311], [117, 250]
[250, 311], [203, 250]
[250, 311], [231, 250]
[250, 311], [250, 257]
[250, 311], [13, 250]
[250, 311], [34, 250]
[250, 311], [53, 250]
[250, 311], [112, 250]
[250, 311], [250, 253]
[250, 311], [227, 250]
[250, 311], [250, 310]
[250, 311], [52, 250]
[250, 311], [250, 255]
[250, 311], [248, 250]
[250, 311], [250, 263]
[250, 311], [120, 250]
[250, 311], [35, 250]
[250, 311], [214, 250]
[250, 311], [210, 250]
[250, 311], [239, 250]
[250, 311], [250, 296]
[250, 311], [154, 250]
[250, 311], [12, 250]
[250, 311], [207, 250]
[250, 256], [250, 282]
[250, 256], [212, 250]
[250, 256], [117, 250]
[250, 256], [203, 250]
[250, 256], [231, 250]
[250, 256], [250, 257]
[250, 256], [13, 250]
[250, 256], [34, 250]
[250, 256], [53, 250]
[250, 256], [112, 250]
[250, 256], [250, 253]
[250, 256], [227, 250]
[250, 256], [250, 310]
[250, 256], [52, 250]
[250, 256], [250, 255]
[250, 256], [248, 250]
[250, 256], [250, 263]
[250, 256], [120, 250]
[250, 256], [35, 250]
[250, 256], [214, 250]
[250, 256], [210, 250]
[250, 256], [239, 250]
[250, 256], [250, 296]
[250, 256], [154, 250]
[250, 256], [12, 250]
[250, 256], [207, 250]
[250, 282], [212, 250]
[250, 282], [117, 250]
[250, 282], [203, 250]
[250, 282], [231, 250]
[250, 282], [250, 257]
[250, 282], [13, 250]
[250, 282], [34, 250]
[250, 282], [53, 250]
[250, 282], [112, 250]
[250, 282], [250, 253]
[250, 282], [227, 250]
[250, 282], [250, 310]
[250, 282], [52, 250]
[250, 282], [250, 255]
[250, 282], [248, 250]
[250, 282], [250, 263]
[250, 282], [120, 250]
[250, 282], [35, 250]
[250, 282], [214, 250]
[250, 282], [210, 250]
[250, 282], [239, 250]
[250, 282], [250, 296]
[250, 282], [154, 250]
[250, 282], [12, 250]
[250, 282], [207, 250]
[212, 250], [117, 250]
[212, 250], [203, 250]
[212, 250], [231, 250]
[212, 250], [250, 257]
[212, 250], [13, 250]
[212, 250], [34, 250]
[212, 250], [53, 250]
[212, 250], [112, 250]
[212, 250], [250, 253]
[212, 250], [227, 250]
[212, 250], [250, 310]
[212, 250], [52, 250]
[212, 250], [250, 255]
[212, 250], [248, 250]
[212, 250], [250, 263]
[212, 250], [120, 250]
[212, 250], [35, 250]
[212, 250], [214, 250]
[212, 250], [210, 250]
[212, 250], [239, 250]
[212, 250], [250, 296]
[212, 250], [154, 250]
[212, 250], [12, 250]
[212, 250], [207, 250]
[117, 250], [203, 250]
[117, 250], [231, 250]
[117, 250], [250, 257]
[117, 250], [13, 250]
[117, 250], [34, 250]
[117, 250], [53, 250]
[117, 250], [112, 250]
[117, 250], [250, 253]
[117, 250], [227, 250]
[117, 250], [250, 310]
[117, 250], [52, 250]
[117, 250], [250, 255]
[117, 250], [248, 250]
[117, 250], [250, 263]
[117, 250], [120, 250]
[117, 250], [35, 250]
[117, 250], [214, 250]
[117, 250], [210, 250]
[117, 250], [239, 250]
[117, 250], [250, 296]
[117, 250], [154, 250]
[117, 250], [12, 250]
[117, 250], [207, 250]
[203, 250], [231, 250]
[203, 250], [250, 257]
[203, 250], [13, 250]
[203, 250], [34, 250]
[203, 250], [53, 250]
[203, 250], [112, 250]
[203, 250], [250, 253]
[203, 250], [227, 250]
[203, 250], [250, 310]
[203, 250], [52, 250]
[203, 250], [250, 255]
[203, 250], [248, 250]
[203, 250], [250, 263]
[203, 250], [120, 250]
[203, 250], [35, 250]
[203, 250], [214, 250]
[203, 250], [210, 250]
[203, 250], [239, 250]
[203, 250], [250, 296]
[203, 250], [154, 250]
[203, 250], [12, 250]
[203, 250], [207, 250]
[231, 250], [250, 257]
[231, 250], [13, 250]
[231, 250], [34, 250]
[231, 250], [53, 250]
[231, 250], [112, 250]
[231, 250], [250, 253]
[231, 250], [227, 250]
[231, 250], [250, 310]
[231, 250], [52, 250]
[231, 250], [250, 255]
[231, 250], [248, 250]
[231, 250], [250, 263]
[231, 250], [120, 250]
[231, 250], [35, 250]
[231, 250], [214, 250]
[231, 250], [210, 250]
[231, 250], [239, 250]
[231, 250], [250, 296]
[231, 250], [154, 250]
[231, 250], [12, 250]
[231, 250], [207, 250]
[250, 257], [13, 250]
[250, 257], [34, 250]
[250, 257], [53, 250]
[250, 257], [112, 250]
[250, 257], [250, 253]
[250, 257], [227, 250]
[250, 257], [250, 310]
[250, 257], [52, 250]
[250, 257], [250, 255]
[250, 257], [248, 250]
[250, 257], [250, 263]
[250, 257], [120, 250]
[250, 257], [35, 250]
[250, 257], [214, 250]
[250, 257], [210, 250]
[250, 257], [239, 250]
[250, 257], [250, 296]
[250, 257], [154, 250]
[250, 257], [12, 250]
[250, 257], [207, 250]
[13, 250], [34, 250]
[13, 250], [53, 250]
[13, 250], [112, 250]
[13, 250], [250, 253]
[13, 250], [227, 250]
[13, 250], [250, 310]
[13, 250], [52, 250]
[13, 250], [250, 255]
[13, 250], [248, 250]
[13, 250], [250, 263]
[13, 250], [120, 250]
[13, 250], [35, 250]
[13, 250], [214, 250]
[13, 250], [210, 250]
[13, 250], [239, 250]
[13, 250], [250, 296]
[13, 250], [154, 250]
[13, 250], [12, 250]
[13, 250], [207, 250]
[34, 250], [53, 250]
[34, 250], [112, 250]
[34, 250], [250, 253]
[34, 250], [227, 250]
[34, 250], [250, 310]
[34, 250], [52, 250]
[34, 250], [250, 255]
[34, 250], [248, 250]
[34, 250], [250, 263]
[34, 250], [120, 250]
[34, 250], [35, 250]
[34, 250], [214, 250]
[34, 250], [210, 250]
[34, 250], [239, 250]
[34, 250], [250, 296]
[34, 250], [154, 250]
[34, 250], [12, 250]
[34, 250], [207, 250]
[53, 250], [112, 250]
[53, 250], [250, 253]
[53, 250], [227, 250]
[53, 250], [250, 310]
[53, 250], [52, 250]
[53, 250], [250, 255]
[53, 250], [248, 250]
[53, 250], [250, 263]
[53, 250], [120, 250]
[53, 250], [35, 250]
[53, 250], [214, 250]
[53, 250], [210, 250]
[53, 250], [239, 250]
[53, 250], [250, 296]
[53, 250], [154, 250]
[53, 250], [12, 250]
[53, 250], [207, 250]
[112, 250], [250, 253]
[112, 250], [227, 250]
[112, 250], [250, 310]
[112, 250], [52, 250]
[112, 250], [250, 255]
[112, 250], [248, 250]
[112, 250], [250, 263]
[112, 250], [120, 250]
[112, 250], [35, 250]
[112, 250], [214, 250]
[112, 250], [210, 250]
[112, 250], [239, 250]
[112, 250], [250, 296]
[112, 250], [154, 250]
[112, 250], [12, 250]
[112, 250], [207, 250]
[250, 253], [227, 250]
[250, 253], [250, 310]
[250, 253], [52, 250]
[250, 253], [250, 255]
[250, 253], [248, 250]
[250, 253], [250, 263]
[250, 253], [120, 250]
[250, 253], [35, 250]
[250, 253], [214, 250]
[250, 253], [210, 250]
[250, 253], [239, 250]
[250, 253], [250, 296]
[250, 253], [154, 250]
[250, 253], [12, 250]
[250, 253], [207, 250]
[227, 250], [250, 310]
[227, 250], [52, 250]
[227, 250], [250, 255]
[227, 250], [248, 250]
[227, 250], [250, 263]
[227, 250], [120, 250]
[227, 250], [35, 250]
[227, 250], [214, 250]
[227, 250], [210, 250]
[227, 250], [239, 250]
[227, 250], [250, 296]
[227, 250], [154, 250]
[227, 250], [12, 250]
[227, 250], [207, 250]
[250, 310], [52, 250]
[250, 310], [250, 255]
[250, 310], [248, 250]
[250, 310], [250, 263]
[250, 310], [120, 250]
[250, 310], [35, 250]
[250, 310], [214, 250]
[250, 310], [210, 250]
[250, 310], [239, 250]
[250, 310], [250, 296]
[250, 310], [154, 250]
[250, 310], [12, 250]
[250, 310], [207, 250]
[52, 250], [250, 255]
[52, 250], [248, 250]
[52, 250], [250, 263]
[52, 250], [120, 250]
[52, 250], [35, 250]
[52, 250], [214, 250]
[52, 250], [210, 250]
[52, 250], [239, 250]
[52, 250], [250, 296]
[52, 250], [154, 250]
[52, 250], [12, 250]
[52, 250], [207, 250]
[250, 255], [248, 250]
[250, 255], [250, 263]
[250, 255], [120, 250]
[250, 255], [35, 250]
[250, 255], [214, 250]
[250, 255], [210, 250]
[250, 255], [239, 250]
[250, 255], [250, 296]
[250, 255], [154, 250]
[250, 255], [12, 250]
[250, 255], [207, 250]
[248, 250], [250, 263]
[248, 250], [120, 250]
[248, 250], [35, 250]
[248, 250], [214, 250]
[248, 250], [210, 250]
[248, 250], [239, 250]
[248, 250], [250, 296]
[248, 250], [154, 250]
[248, 250], [12, 250]
[248, 250], [207, 250]
[250, 263], [120, 250]
[250, 263], [35, 250]
[250, 263], [214, 250]
[250, 263], [210, 250]
[250, 263], [239, 250]
[250, 263], [250, 296]
[250, 263], [154, 250]
[250, 263], [12, 250]
[250, 263], [207, 250]
[120, 250], [35, 250]
[120, 250], [214, 250]
[120, 250], [210, 250]
[120, 250], [239, 250]
[120, 250], [250, 296]
[120, 250], [154, 250]
[120, 250], [12, 250]
[120, 250], [207, 250]
[35, 250], [214, 250]
[35, 250], [210, 250]
[35, 250], [239, 250]
[35, 250], [250, 296]
[35, 250], [154, 250]
[35, 250], [12, 250]
[35, 250], [207, 250]
[214, 250], [210, 250]
[214, 250], [239, 250]
[214, 250], [250, 296]
[214, 250], [154, 250]
[214, 250], [12, 250]
[214, 250], [207, 250]
[210, 250], [239, 250]
[210, 250], [250, 296]
[210, 250], [154, 250]
[210, 250], [12, 250]
[210, 250], [207, 250]
[239, 250], [250, 296]
[239, 250], [154, 250]
[239, 250], [12, 250]
[239, 250], [207, 250]
[250, 296], [154, 250]
[250, 296], [12, 250]
[250, 296], [207, 250]
[154, 250], [12, 250]
[154, 250], [207, 250]
[12, 250], [207, 250]
[250, 311], [227, 311]
[250, 311], [256, 311]
[250, 311], [311, 326]
[250, 311], [214, 311]
[250, 311], [34, 311]
[250, 311], [104, 311]
[250, 311], [303, 311]
[250, 311], [263, 311]
[250, 311], [204, 311]
[250, 311], [296, 311]
[250, 311], [35, 311]
[250, 311], [282, 311]
[250, 311], [272, 311]
[250, 311], [215, 311]
[250, 311], [203, 311]
[250, 311], [199, 311]
[250, 311], [207, 311]
[250, 311], [213, 311]
[250, 311], [148, 311]
[250, 311], [310, 311]
[227, 311], [256, 311]
[227, 311], [311, 326]
[227, 311], [214, 311]
[227, 311], [34, 311]
[227, 311], [104, 311]
[227, 311], [303, 311]
[227, 311], [263, 311]
[227, 311], [204, 311]
[227, 311], [296, 311]
[227, 311], [35, 311]
[227, 311], [282, 311]
[227, 311], [272, 311]
[227, 311], [215, 311]
[227, 311], [203, 311]
[227, 311], [199, 311]
[227, 311], [207, 311]
[227, 311], [213, 311]
[227, 311], [148, 311]
[227, 311], [310, 311]
[256, 311], [311, 326]
[256, 311], [214, 311]
[256, 311], [34, 311]
[256, 311], [104, 311]
[256, 311], [303, 311]
[256, 311], [263, 311]
[256, 311], [204, 311]
[256, 311], [296, 311]
[256, 311], [35, 311]
[256, 311], [282, 311]
[256, 311], [272, 311]
[256, 311], [215, 311]
[256, 311], [203, 311]
[256, 311], [199, 311]
[256, 311], [207, 311]
[256, 311], [213, 311]
[256, 311], [148, 311]
[256, 311], [310, 311]
[311, 326], [214, 311]
[311, 326], [34, 311]
[311, 326], [104, 311]
[311, 326], [303, 311]
[311, 326], [263, 311]
[311, 326], [204, 311]
[311, 326], [296, 311]
[311, 326], [35, 311]
[311, 326], [282, 311]
[311, 326], [272, 311]
[311, 326], [215, 311]
[311, 326], [203, 311]
[311, 326], [199, 311]
[311, 326], [207, 311]
[311, 326], [213, 311]
